x,y,ux,uy,velocity_magnitude
145,44,0.01182895,0.00000000,0.01182895
145,45,0.00958451,0.00000000,0.00958451
145,46,0.00728184,0.00000000,0.00728184
145,47,0.00492049,0.00000000,0.00492049
145,48,0.00250002,0.00000000,0.00250002
145,49,0.00002000,0.00000000,0.00002000
146,0,0.05863487,0.00000000,0.05863487
146,1,0.05861176,0.00000000,0.05861176
146,2,0.05854243,0.00000000,0.05854243
146,3,0.05842686,0.00000000,0.05842686
146,4,0.05826500,0.00000000,0.05826500
146,5,0.05805682,0.00000000,0.05805682
146,6,0.05780225,0.00000000,0.05780225
146,7,0.05750121,0.00000000,0.05750121
146,8,0.05715361,0.00000000,0.05715361
146,9,0.05675934,0.00000000,0.05675934
146,10,0.05631829,0.00000000,0.05631829
146,11,0.05583032,0.00000000,0.05583032
146,12,0.05529529,0.00000000,0.05529529
146,13,0.05471303,0.00000000,0.05471303
146,14,0.05408338,0.00000000,0.05408338
146,15,0.05340615,0.00000000,0.05340615
146,16,0.05268114,0.00000000,0.05268114
146,17,0.05190814,0.00000000,0.05190814
146,18,0.05108694,0.00000000,0.05108694
146,19,0.05021728,0.00000000,0.05021728
146,20,0.04929893,0.00000000,0.04929893
146,21,0.04833163,0.00000000,0.04833163
146,22,0.04731510,0.00000000,0.04731510
146,23,0.04624907,0.00000000,0.04624907
146,24,0.04513325,0.00000000,0.04513325
146,25,0.04396732,0.00000000,0.04396732
146,26,0.04275099,0.00000000,0.04275099
146,27,0.04148393,0.00000000,0.04148393
146,28,0.04016580,0.00000000,0.04016580
146,29,0.03879627,0.00000000,0.03879627
146,30,0.03737498,0.00000000,0.03737498
146,31,0.03590158,0.00000000,0.03590158
146,32,0.03437569,0.00000000,0.03437569
146,33,0.03279696,0.00000000,0.03279696
146,34,0.03116499,0.00000000,0.03116499
146,35,0.02947939,0.00000000,0.02947939
146,36,0.02773978,0.00000000,0.02773978
146,37,0.02594574,0.00000000,0.02594574
146,38,0.02409688,0.00000000,0.02409688
146,39,0.02219278,0.00000000,0.02219278
146,40,0.02023302,0.00000000,0.02023302
146,41,0.01821719,0.00000000,0.01821719
146,42,0.01614485,0.00000000,0.01614485
146,43,0.01401558,0.00000000,0.01401558
146,44,0.01182895,0.00000000,0.01182895
146,45,0.00958451,0.00000000,0.00958451
146,46,0.00728184,0.00000000,0.00728184
146,47,0.00492049,0.00000000,0.00492049
146,48,0.00250002,0.00000000,0.00250002
146,49,0.00002000,0.00000000,0.00002000
147,0,0.05863487,0.00000000,0.05863487
147,1,0.05861176,0.00000000,0.05861176
147,2,0.05854243,0.00000000,0.05854243
147,3,0.05842686,0.00000000,0.05842686
147,4,0.05826500,0.00000000,0.05826500
147,5,0.05805682,0.00000000,0.05805682
147,6,0.05780225,0.00000000,0.05780225
147,7,0.05750121,0.00000000,0.05750121
147,8,0.05715361,0.00000000,0.05715361
147,9,0.05675934,0.00000000,0.05675934
147,10,0.05631829,0.00000000,0.05631829
147,11,0.05583032,0.00000000,0.05583032
147,12,0.05529529,0.00000000,0.05529529
147,13,0.05471303,0.00000000,0.05471303
147,14,0.05408338,0.00000000,0.05408338
147,15,0.05340615,0.00000000,0.05340615
147,16,0.05268114,0.00000000,0.05268114
147,17,0.05190814,0.00000000,0.05190814
147,18,0.05108694,0.00000000,0.05108694
147,19,0.05021728,0.00000000,0.05021728
147,20,0.04929893,0.00000000,0.04929893
147,21,0.04833163,0.00000000,0.04833163
147,22,0.04731510,0.00000000,0.04731510
147,23,0.04624907,0.00000000,0.04624907
147,24,0.04513325,0.00000000,0.04513325
147,25,0.04396732,0.00000000,0.04396732
147,26,0.04275099,0.00000000,0.04275099
147,27,0.04148393,0.00000000,0.04148393
147,28,0.04016580,0.00000000,0.04016580
147,29,0.03879627,0.00000000,0.03879627
147,30,0.03737498,0.00000000,0.03737498
147,31,0.03590158,0.00000000,0.03590158
147,32,0.03437569,0.00000000,0.03437569
147,33,0.03279696,0.00000000,0.03279696
147,34,0.03116499,0.00000000,0.03116499
147,35,0.02947939,0.00000000,0.02947939
147,36,0.02773978,0.00000000,0.02773978
147,37,0.02594574,0.00000000,0.02594574
147,38,0.02409688,0.00000000,0.02409688
147,39,0.02219278,0.00000000,0.02219278
147,40,0.02023302,0.00000000,0.02023302
147,41,0.01821719,0.00000000,0.01821719
147,42,0.01614485,0.00000000,0.01614485
147,43,0.01401558,0.00000000,0.01401558
147,44,0.01182895,0.00000000,0.01182895
147,45,0.00958451,0.00000000,0.00958451
147,46,0.00728184,0.00000000,0.00728184
147,47,0.00492049,0.00000000,0.00492049
147,48,0.00250002,0.00000000,0.00250002
147,49,0.00002000,0.00000000,0.00002000
148,0,0.05863487,0.00000000,0.05863487
148,1,0.05861176,0.00000000,0.05861176
148,2,0.05854243,0.00000000,0.05854243
148,3,0.05842686,0.00000000,0.05842686
148,4,0.05826500,0.00000000,0.05826500
148,5,0.05805682,0.00000000,0.05805682
148,6,0.05780225,0.00000000,0.05780225
148,7,0.05750121,0.00000000,0.05750121
148,8,0.05715361,0.00000000,0.05715361
148,9,0.05675934,0.00000000,0.05675934
148,10,0.05631829,0.00000000,0.05631829
148,11,0.05583032,0.00000000,0.05583032
148,12,0.05529529,0.00000000,0.05529529
148,13,0.05471303,0.00000000,0.05471303
148,14,0.05408338,0.00000000,0.05408338
148,15,0.05340615,0.00000000,0.05340615
148,16,0.05268114,0.00000000,0.05268114
148,17,0.05190814,0.00000000,0.05190814
148,18,0.05108694,0.00000000,0.05108694
148,19,0.05021728,0.00000000,0.05021728
148,20,0.04929893,0.00000000,0.04929893
148,21,0.04833163,0.00000000,0.04833163
148,22,0.04731510,0.00000000,0.04731510
148,23,0.04624907,0.00000000,0.04624907
148,24,0.04513325,0.00000000,0.04513325
148,25,0.04396732,0.00000000,0.04396732
148,26,0.04275099,0.00000000,0.04275099
148,27,0.04148393,0.00000000,0.04148393
148,28,0.04016580,0.00000000,0.04016580
148,29,0.03879627,0.00000000,0.03879627
148,30,0.03737498,0.00000000,0.03737498
148,31,0.03590158,0.00000000,0.03590158
148,32,0.03437569,0.00000000,0.03437569
148,33,0.03279696,0.00000000,0.03279696
148,34,0.03116499,0.00000000,0.03116499
148,35,0.02947939,0.00000000,0.02947939
148,36,0.02773978,0.00000000,0.02773978
148,37,0.02594574,0.00000000,0.02594574
148,38,0.02409688,0.00000000,0.02409688
148,39,0.02219278,0.00000000,0.02219278
148,40,0.02023302,0.00000000,0.02023302
148,41,0.01821719,0.00000000,0.01821719
148,42,0.01614485,0.00000000,0.01614485
148,43,0.01401558,0.00000000,0.01401558
148,44,0.01182895,0.00000000,0.01182895
148,45,0.00958451,0.00000000,0.00958451
148,46,0.00728184,0.00000000,0.00728184
148,47,0.00492049,0.00000000,0.00492049
148,48,0.00250002,0.00000000,0.00250002
148,49,0.00002000,0.00000000,0.00002000
149,0,0.05863487,0.00000000,0.05863487
149,1,0.05861176,0.00000000,0.05861176
149,2,0.05854243,0.00000000,0.05854243
149,3,0.05842686,0.00000000,0.05842686
149,4,0.05826500,0.00000000,0.05826500
149,5,0.05805682,0.00000000,0.05805682
149,6,0.05780225,0.00000000,0.05780225
149,7,0.05750121,0.00000000,0.05750121
149,8,0.05715361,0.00000000,0.05715361
149,9,0.05675934,0.00000000,0.05675934
149,10,0.05631829,0.00000000,0.05631829
149,11,0.05583032,0.00000000,0.05583032
149,12,0.05529529,0.00000000,0.05529529
149,13,0.05471303,0.00000000,0.05471303
149,14,0.05408338,0.00000000,0.05408338
149,15,0.05340615,0.00000000,0.05340615
149,16,0.05268114,0.00000000,0.05268114
149,17,0.05190814,0.00000000,0.05190814
149,18,0.05108694,0.00000000,0.05108694
149,19,0.05021728,0.00000000,0.05021728
149,20,0.04929893,0.00000000,0.04929893
149,21,0.04833163,0.00000000,0.04833163
149,22,0.04731510,0.00000000,0.04731510
149,23,0.04624907,0.00000000,0.04624907
149,24,0.04513325,0.00000000,0.04513325
149,25,0.04396732,0.00000000,0.04396732
149,26,0.04275099,0.00000000,0.04275099
149,27,0.04148393,0.00000000,0.04148393
149,28,0.04016580,0.00000000,0.04016580
149,29,0.03879627,0.00000000,0.03879627
149,30,0.03737498,0.00000000,0.03737498
149,31,0.03590158,0.00000000,0.03590158
149,32,0.03437569,0.00000000,0.03437569
149,33,0.03279696,0.00000000,0.03279696
149,34,0.03116499,0.00000000,0.03116499
149,35,0.02947939,0.00000000,0.02947939
149,36,0.02773978,0.00000000,0.02773978
149,37,0.02594574,0.00000000,0.02594574
149,38,0.02409688,0.00000000,0.02409688
149,39,0.02219278,0.00000000,0.02219278
149,40,0.02023302,0.00000000,0.02023302
149,41,0.01821719,0.00000000,0.01821719
149,42,0.01614485,0.00000000,0.01614485
149,43,0.01401558,0.00000000,0.01401558
149,44,0.01182895,0.00000000,0.01182895
149,45,0.00958451,0.00000000,0.00958451
149,46,0.00728184,0.00000000,0.00728184
149,47,0.00492049,0.00000000,0.00492049
149,48,0.00250002,0.00000000,0.00250002
149,49,0.00002000,0.00000000,0.00002000
150,0,0.05863487,0.00000000,0.05863487
150,1,0.05861176,0.00000000,0.05861176
150,2,0.05854243,0.00000000,0.05854243
150,3,0.05842686,0.00000000,0.05842686
150,4,0.05826500,0.00000000,0.05826500
150,5,0.05805682,0.00000000,0.05805682
150,6,0.05780225,0.00000000,0.05780225
150,7,0.05750121,0.00000000,0.05750121
150,8,0.05715361,0.00000000,0.05715361
150,9,0.05675934,0.00000000,0.05675934
150,10,0.05631829,0.00000000,0.05631829
150,11,0.05583032,0.00000000,0.05583032
150,12,0.05529529,0.00000000,0.05529529
150,13,0.05471303,0.00000000,0.05471303
150,14,0.05408338,0.00000000,0.05408338
150,15,0.05340615,0.00000000,0.05340615
150,16,0.05268114,0.00000000,0.05268114
150,17,0.05190814,0.00000000,0.05190814
150,18,0.05108694,0.00000000,0.05108694
150,19,0.05021728,0.00000000,0.05021728
150,20,0.04929893,0.00000000,0.04929893
150,21,0.04833163,0.00000000,0.04833163
150,22,0.04731510,0.00000000,0.04731510
150,23,0.04624907,0.00000000,0.04624907
150,24,0.04513325,0.00000000,0.04513325
150,25,0.04396732,0.00000000,0.04396732
150,26,0.04275099,0.00000000,0.04275099
150,27,0.04148393,0.00000000,0.04148393
150,28,0.04016580,0.00000000,0.04016580
150,29,0.03879627,0.00000000,0.03879627
150,30,0.03737498,0.00000000,0.03737498
150,31,0.03590158,0.00000000,0.03590158
150,32,0.03437569,0.00000000,0.03437569
150,33,0.03279696,0.00000000,0.03279696
150,34,0.03116499,0.00000000,0.03116499
150,35,0.02947939,0.00000000,0.02947939
150,36,0.02773978,0.00000000,0.02773978
150,37,0.02594574,0.00000000,0.02594574
150,38,0.02409688,0.00000000,0.02409688
150,39,0.02219278,0.00000000,0.02219278
150,40,0.02023302,0.00000000,0.02023302
150,41,0.01821719,0.00000000,0.01821719
150,42,0.01614485,0.00000000,0.01614485
150,43,0.01401558,0.00000000,0.01401558
150,44,0.01182895,0.00000000,0.01182895
150,45,0.00958451,0.00000000,0.00958451
150,46,0.00728184,0.00000000,0.00728184
150,47,0.00492049,0.00000000,0.00492049
150,48,0.00250002,0.00000000,0.00250002
150,49,0.00002000,0.00000000,0.00002000
151,0,0.05863487,0.00000000,0.05863487
151,1,0.05861176,0.00000000,0.05861176
151,2,0.05854243,0.00000000,0.05854243
151,3,0.05842686,0.00000000,0.05842686
151,4,0.05826500,0.00000000,0.05826500
151,5,0.05805682,0.00000000,0.05805682
151,6,0.05780225,0.00000000,0.05780225
151,7,0.05750121,0.00000000,0.05750121
151,8,0.05715361,0.00000000,0.05715361
151,9,0.05675934,0.00000000,0.05675934
151,10,0.05631829,0.00000000,0.05631829
151,11,0.05583032,0.00000000,0.05583032
151,12,0.05529529,0.00000000,0.05529529
151,13,0.05471303,0.00000000,0.05471303
151,14,0.05408338,0.00000000,0.05408338
151,15,0.05340615,0.00000000,0.05340615
151,16,0.05268114,0.00000000,0.05268114
151,17,0.05190814,0.00000000,0.05190814
151,18,0.05108694,0.00000000,0.05108694
151,19,0.05021728,0.00000000,0.05021728
151,20,0.04929893,0.00000000,0.04929893
151,21,0.04833163,0.00000000,0.04833163
151,22,0.04731510,0.00000000,0.04731510
151,23,0.04624907,0.00000000,0.04624907
151,24,0.04513325,0.00000000,0.04513325
151,25,0.04396732,0.00000000,0.04396732
151,26,0.04275099,0.00000000,0.04275099
151,27,0.04148393,0.00000000,0.04148393
151,28,0.04016580,0.00000000,0.04016580
151,29,0.03879627,0.00000000,0.03879627
151,30,0.03737498,0.00000000,0.03737498
151,31,0.03590158,0.00000000,0.03590158
151,32,0.03437569,0.00000000,0.03437569
151,33,0.03279696,0.00000000,0.03279696
151,34,0.03116499,0.00000000,0.03116499
151,35,0.02947939,0.00000000,0.02947939
151,36,0.02773978,0.00000000,0.02773978
151,37,0.02594574,0.00000000,0.02594574
151,38,0.02409688,0.00000000,0.02409688
151,39,0.02219278,0.00000000,0.02219278
151,40,0.02023302,0.00000000,0.02023302
151,41,0.01821719,0.00000000,0.01821719
151,42,0.01614485,0.00000000,0.01614485
151,43,0.01401558,0.00000000,0.01401558
151,44,0.01182895,0.00000000,0.01182895
151,45,0.00958451,0.00000000,0.00958451
151,46,0.00728184,0.00000000,0.00728184
151,47,0.00492049,0.00000000,0.00492049
151,48,0.00250002,0.00000000,0.00250002
151,49,0.00002000,0.00000000,0.00002000
152,0,0.05863487,0.00000000,0.05863487
152,1,0.05861176,0.00000000,0.05861176
152,2,0.05854243,0.00000000,0.05854243
152,3,0.05842686,0.00000000,0.05842686
152,4,0.05826500,0.00000000,0.05826500
152,5,0.05805682,0.00000000,0.05805682
152,6,0.05780225,0.00000000,0.05780225
152,7,0.05750121,0.00000000,0.05750121
152,8,0.05715361,0.00000000,0.05715361
152,9,0.05675934,0.00000000,0.05675934
152,10,0.05631829,0.00000000,0.05631829
152,11,0.05583032,0.00000000,0.05583032
152,12,0.05529529,0.00000000,0.05529529
152,13,0.05471303,0.00000000,0.05471303
152,14,0.05408338,0.00000000,0.05408338
152,15,0.05340615,0.00000000,0.05340615
152,16,0.05268114,0.00000000,0.05268114
152,17,0.05190814,0.00000000,0.05190814
152,18,0.05108694,0.00000000,0.05108694
152,19,0.05021728,0.00000000,0.05021728
152,20,0.04929893,0.00000000,0.04929893
152,21,0.04833163,0.00000000,0.04833163
152,22,0.04731510,0.00000000,0.04731510
152,23,0.04624907,0.00000000,0.04624907
152,24,0.04513325,0.00000000,0.04513325
152,25,0.04396732,0.00000000,0.04396732
152,26,0.04275099,0.00000000,0.04275099
152,27,0.04148393,0.00000000,0.04148393
152,28,0.04016580,0.00000000,0.04016580
152,29,0.03879627,0.00000000,0.03879627
152,30,0.03737498,0.00000000,0.03737498
152,31,0.03590158,0.00000000,0.03590158
152,32,0.03437569,0.00000000,0.03437569
152,33,0.03279696,0.00000000,0.03279696
152,34,0.03116499,0.00000000,0.03116499
152,35,0.02947939,0.00000000,0.02947939
152,36,0.02773978,0.00000000,0.02773978
152,37,0.02594574,0.00000000,0.02594574
152,38,0.02409688,0.00000000,0.02409688
152,39,0.02219278,0.00000000,0.02219278
152,40,0.02023302,0.00000000,0.02023302
152,41,0.01821719,0.00000000,0.01821719
152,42,0.01614485,0.00000000,0.01614485
152,43,0.01401558,0.00000000,0.01401558
152,44,0.01182895,0.00000000,0.01182895
152,45,0.00958451,0.00000000,0.00958451
152,46,0.00728184,0.00000000,0.00728184
152,47,0.00492049,0.00000000,0.00492049
152,48,0.00250002,0.00000000,0.00250002
152,49,0.00002000,0.00000000,0.00002000
153,0,0.05863487,0.00000000,0.05863487
153,1,0.05861176,0.00000000,0.05861176
153,2,0.05854243,0.00000000,0.05854243
153,3,0.05842686,0.00000000,0.05842686
153,4,0.05826500,0.00000000,0.05826500
153,5,0.05805682,0.00000000,0.05805682
153,6,0.05780225,0.00000000,0.05780225
153,7,0.05750121,0.00000000,0.05750121
153,8,0.05715361,0.00000000,0.05715361
153,9,0.05675934,0.00000000,0.05675934
153,10,0.05631829,0.00000000,0.05631829
153,11,0.05583032,0.00000000,0.05583032
153,12,0.05529529,0.00000000,0.05529529
153,13,0.05471303,0.00000000,0.05471303
153,14,0.05408338,0.00000000,0.05408338
153,15,0.05340615,0.00000000,0.05340615
153,16,0.05268114,0.00000000,0.05268114
153,17,0.05190814,0.00000000,0.05190814
153,18,0.05108694,0.00000000,0.05108694
153,19,0.05021728,0.00000000,0.05021728
153,20,0.04929893,0.00000000,0.04929893
153,21,0.04833163,0.00000000,0.04833163
153,22,0.04731510,0.00000000,0.04731510
153,23,0.04624907,0.00000000,0.04624907
153,24,0.04513325,0.00000000,0.04513325
153,25,0.04396732,0.00000000,0.04396732
153,26,0.04275099,0.00000000,0.04275099
153,27,0.04148393,0.00000000,0.04148393
153,28,0.04016580,0.00000000,0.04016580
153,29,0.03879627,0.00000000,0.03879627
153,30,0.03737498,0.00000000,0.03737498
153,31,0.03590158,0.00000000,0.03590158
153,32,0.03437569,0.00000000,0.03437569
153,33,0.03279696,0.00000000,0.03279696
153,34,0.03116499,0.00000000,0.03116499
153,35,0.02947939,0.00000000,0.02947939
153,36,0.02773978,0.00000000,0.02773978
153,37,0.02594574,0.00000000,0.02594574
153,38,0.02409688,0.00000000,0.02409688
153,39,0.02219278,0.00000000,0.02219278
153,40,0.02023302,0.00000000,0.02023302
153,41,0.01821719,0.00000000,0.01821719
153,42,0.01614485,0.00000000,0.01614485
153,43,0.01401558,0.00000000,0.01401558
153,44,0.01182895,0.00000000,0.01182895
153,45,0.00958451,0.00000000,0.00958451
153,46,0.00728184,0.00000000,0.00728184
153,47,0.00492049,0.00000000,0.00492049
153,48,0.00250002,0.00000000,0.00250002
153,49,0.00002000,0.00000000,0.00002000
154,0,0.05863487,0.00000000,0.05863487
154,1,0.05861176,0.00000000,0.05861176
154,2,0.05854243,0.00000000,0.05854243
154,3,0.05842686,0.00000000,0.05842686
154,4,0.05826500,0.00000000,0.05826500
154,5,0.05805682,0.00000000,0.05805682
154,6,0.05780225,0.00000000,0.05780225
154,7,0.05750121,0.00000000,0.05750121
154,8,0.05715361,0.00000000,0.05715361
154,9,0.05675934,0.00000000,0.05675934
154,10,0.05631829,0.00000000,0.05631829
154,11,0.05583032,0.00000000,0.05583032
154,12,0.05529529,0.00000000,0.05529529
154,13,0.05471303,0.00000000,0.05471303
154,14,0.05408338,0.00000000,0.05408338
154,15,0.05340615,0.00000000,0.05340615
154,16,0.05268114,0.00000000,0.05268114
154,17,0.05190814,0.00000000,0.05190814
154,18,0.05108694,0.00000000,0.05108694
154,19,0.05021728,0.00000000,0.05021728
154,20,0.04929893,0.00000000,0.04929893
154,21,0.04833163,0.00000000,0.04833163
154,22,0.04731510,0.00000000,0.04731510
154,23,0.04624907,0.00000000,0.04624907
154,24,0.04513325,0.00000000,0.04513325
154,25,0.04396732,0.00000000,0.04396732
154,26,0.04275099,0.00000000,0.04275099
154,27,0.04148393,0.00000000,0.04148393
154,28,0.04016580,0.00000000,0.04016580
154,29,0.03879627,0.00000000,0.03879627
154,30,0.03737498,0.00000000,0.03737498
154,31,0.03590158,0.00000000,0.03590158
154,32,0.03437569,0.00000000,0.03437569
154,33,0.03279696,0.00000000,0.03279696
154,34,0.03116499,0.00000000,0.03116499
154,35,0.02947939,0.00000000,0.02947939
154,36,0.02773978,0.00000000,0.02773978
154,37,0.02594574,0.00000000,0.02594574
154,38,0.02409688,0.00000000,0.02409688
154,39,0.02219278,0.00000000,0.02219278
154,40,0.02023302,0.00000000,0.02023302
154,41,0.01821719,0.00000000,0.01821719
154,42,0.01614485,0.00000000,0.01614485
154,43,0.01401558,0.00000000,0.01401558
154,44,0.01182895,0.00000000,0.01182895
154,45,0.00958451,0.00000000,0.00958451
154,46,0.00728184,0.00000000,0.00728184
154,47,0.00492049,0.00000000,0.00492049
154,48,0.00250002,0.00000000,0.00250002
154,49,0.00002000,0.00000000,0.00002000
155,0,0.05863487,0.00000000,0.05863487
155,1,0.05861176,0.00000000,0.05861176
155,2,0.05854243,0.00000000,0.05854243
155,3,0.05842686,0.00000000,0.05842686
155,4,0.05826500,0.00000000,0.05826500
155,5,0.05805682,0.00000000,0.05805682
155,6,0.05780225,0.00000000,0.05780225
155,7,0.05750121,0.00000000,0.05750121
155,8,0.05715361,0.00000000,0.05715361
155,9,0.05675934,0.00000000,0.05675934
155,10,0.05631829,0.00000000,0.05631829
155,11,0.05583032,0.00000000,0.05583032
155,12,0.05529529,0.00000000,0.05529529
155,13,0.05471303,0.00000000,0.05471303
155,14,0.05408338,0.00000000,0.05408338
155,15,0.05340615,0.00000000,0.05340615
155,16,0.05268114,0.00000000,0.05268114
155,17,0.05190814,0.00000000,0.05190814
155,18,0.05108694,0.00000000,0.05108694
155,19,0.05021728,0.00000000,0.05021728
155,20,0.04929893,0.00000000,0.04929893
155,21,0.04833163,0.00000000,0.04833163
155,22,0.04731510,0.00000000,0.04731510
155,23,0.04624907,0.00000000,0.04624907
155,24,0.04513325,0.00000000,0.04513325
155,25,0.04396732,0.00000000,0.04396732
155,26,0.04275099,0.00000000,0.04275099
155,27,0.04148393,0.00000000,0.04148393
155,28,0.04016580,0.00000000,0.04016580
155,29,0.03879627,0.00000000,0.03879627
155,30,0.03737498,0.00000000,0.03737498
155,31,0.03590158,0.00000000,0.03590158
155,32,0.03437569,0.00000000,0.03437569
155,33,0.03279696,0.00000000,0.03279696
155,34,0.03116499,0.00000000,0.03116499
155,35,0.02947939,0.00000000,0.02947939
155,36,0.02773978,0.00000000,0.02773978
155,37,0.02594574,0.00000000,0.02594574
155,38,0.02409688,0.00000000,0.02409688
155,39,0.02219278,0.00000000,0.02219278
155,40,0.02023302,0.00000000,0.02023302
155,41,0.01821719,0.00000000,0.01821719
155,42,0.01614485,0.00000000,0.01614485
155,43,0.01401558,0.00000000,0.01401558
155,44,0.01182895,0.00000000,0.01182895
155,45,0.00958451,0.00000000,0.00958451
155,46,0.00728184,0.00000000,0.00728184
155,47,0.00492049,0.00000000,0.00492049
155,48,0.00250002,0.00000000,0.00250002
155,49,0.00002000,0.00000000,0.00002000
156,0,0.05863487,0.00000000,0.05863487
156,1,0.05861176,0.00000000,0.05861176
156,2,0.05854243,0.00000000,0.05854243
156,3,0.05842686,0.00000000,0.05842686
156,4,0.05826500,0.00000000,0.05826500
156,5,0.05805682,0.00000000,0.05805682
156,6,0.05780225,0.00000000,0.05780225
156,7,0.05750121,0.00000000,0.05750121
156,8,0.05715361,0.00000000,0.05715361
156,9,0.05675934,0.00000000,0.05675934
156,10,0.05631829,0.00000000,0.05631829
156,11,0.05583032,0.00000000,0.05583032
156,12,0.05529529,0.00000000,0.05529529
156,13,0.05471303,0.00000000,0.05471303
156,14,0.05408338,0.00000000,0.05408338
156,15,0.05340615,0.00000000,0.05340615
156,16,0.05268114,0.00000000,0.05268114
156,17,0.05190814,0.00000000,0.05190814
156,18,0.05108694,0.00000000,0.05108694
156,19,0.05021728,0.00000000,0.05021728
156,20,0.04929893,0.00000000,0.04929893
156,21,0.04833163,0.00000000,0.04833163
156,22,0.04731510,0.00000000,0.04731510
156,23,0.04624907,0.00000000,0.04624907
156,24,0.04513325,0.00000000,0.04513325
156,25,0.04396732,0.00000000,0.04396732
156,26,0.04275099,0.00000000,0.04275099
156,27,0.04148393,0.00000000,0.04148393
156,28,0.04016580,0.00000000,0.04016580
156,29,0.03879627,0.00000000,0.03879627
156,30,0.03737498,0.00000000,0.03737498
156,31,0.03590158,0.00000000,0.03590158
156,32,0.03437569,0.00000000,0.03437569
156,33,0.03279696,0.00000000,0.03279696
156,34,0.03116499,0.00000000,0.03116499
156,35,0.02947939,0.00000000,0.02947939
156,36,0.02773978,0.00000000,0.02773978
156,37,0.02594574,0.00000000,0.02594574
156,38,0.02409688,0.00000000,0.02409688
156,39,0.02219278,0.00000000,0.02219278
156,40,0.02023302,0.00000000,0.02023302
156,41,0.01821719,0.00000000,0.01821719
156,42,0.01614485,0.00000000,0.01614485
156,43,0.01401558,0.00000000,0.01401558
156,44,0.01182895,0.00000000,0.01182895
156,45,0.00958451,0.00000000,0.00958451
156,46,0.00728184,0.00000000,0.00728184
156,47,0.00492049,0.00000000,0.00492049
156,48,0.00250002,0.00000000,0.00250002
156,49,0.00002000,0.00000000,0.00002000
157,0,0.05863487,0.00000000,0.05863487
157,1,0.05861176,0.00000000,0.05861176
157,2,0.05854243,0.00000000,0.05854243
157,3,0.05842686,0.00000000,0.05842686
157,4,0.05826500,0.00000000,0.05826500
157,5,0.05805682,0.00000000,0.05805682
157,6,0.05780225,0.00000000,0.05780225
157,7,0.05750121,0.00000000,0.05750121
157,8,0.05715361,0.00000000,0.05715361
157,9,0.05675934,0.00000000,0.05675934
157,10,0.05631829,0.00000000,0.05631829
157,11,0.05583032,0.00000000,0.05583032
157,12,0.05529529,0.00000000,0.05529529
157,13,0.05471303,0.00000000,0.05471303
157,14,0.05408338,0.00000000,0.05408338
157,15,0.05340615,0.00000000,0.05340615
157,16,0.05268114,0.00000000,0.05268114
157,17,0.05190814,0.00000000,0.05190814
157,18,0.05108694,0.00000000,0.05108694
157,19,0.05021728,0.00000000,0.05021728
157,20,0.04929893,0.00000000,0.04929893
157,21,0.04833163,0.00000000,0.04833163
157,22,0.04731510,0.00000000,0.04731510
157,23,0.04624907,0.00000000,0.04624907
157,24,0.04513325,0.00000000,0.04513325
157,25,0.04396732,0.00000000,0.04396732
157,26,0.04275099,0.00000000,0.04275099
157,27,0.04148393,0.00000000,0.04148393
157,28,0.04016580,0.00000000,0.04016580
157,29,0.03879627,0.00000000,0.03879627
157,30,0.03737498,0.00000000,0.03737498
157,31,0.03590158,0.00000000,0.03590158
157,32,0.03437569,0.00000000,0.03437569
157,33,0.03279696,0.00000000,0.03279696
157,34,0.03116499,0.00000000,0.03116499
157,35,0.02947939,0.00000000,0.02947939
157,36,0.02773978,0.00000000,0.02773978
157,37,0.02594574,0.00000000,0.02594574
157,38,0.02409688,0.00000000,0.02409688
157,39,0.02219278,0.00000000,0.02219278
157,40,0.02023302,0.00000000,0.02023302
157,41,0.01821719,0.00000000,0.01821719
157,42,0.01614485,0.00000000,0.01614485
157,43,0.01401558,0.00000000,0.01401558
157,44,0.01182895,0.00000000,0.01182895
157,45,0.00958451,0.00000000,0.00958451
157,46,0.00728184,0.00000000,0.00728184
157,47,0.00492049,0.00000000,0.00492049
157,48,0.00250002,0.00000000,0.00250002
157,49,0.00002000,0.00000000,0.00002000
158,0,0.05863487,0.00000000,0.05863487
158,1,0.05861176,0.00000000,0.05861176
158,2,0.05854243,0.00000000,0.05854243
158,3,0.05842686,0.00000000,0.05842686
158,4,0.05826500,0.00000000,0.05826500
158,5,0.05805682,0.00000000,0.05805682
158,6,0.05780225,0.00000000,0.05780225
158,7,0.05750121,0.00000000,0.05750121
158,8,0.05715361,0.00000000,0.05715361
158,9,0.05675934,0.00000000,0.05675934
158,10,0.05631829,0.00000000,0.05631829
158,11,0.05583032,0.00000000,0.05583032
158,12,0.05529529,0.00000000,0.05529529
158,13,0.05471303,0.00000000,0.05471303
158,14,0.05408338,0.00000000,0.05408338
158,15,0.05340615,0.00000000,0.05340615
158,16,0.05268114,0.00000000,0.05268114
158,17,0.05190814,0.00000000,0.05190814
158,18,0.05108694,0.00000000,0.05108694
158,19,0.05021728,0.00000000,0.05021728
158,20,0.04929893,0.00000000,0.04929893
158,21,0.04833163,0.00000000,0.04833163
158,22,0.04731510,0.00000000,0.04731510
158,23,0.04624907,0.00000000,0.04624907
158,24,0.04513325,0.00000000,0.04513325
158,25,0.04396732,0.00000000,0.04396732
158,26,0.04275099,0.00000000,0.04275099
158,27,0.04148393,0.00000000,0.04148393
158,28,0.04016580,0.00000000,0.04016580
